,precision,recall,f1-score,support
0,0.8284641068447413,0.9194071329319129,0.8715697036223929,2159.0
1,0.8735632183908046,0.7037037037037037,0.7794871794871795,108.0
2,0.817008797653959,0.7493275954814417,0.7817059483726151,1859.0
3,0.6159813809154383,0.7372330547818013,0.6711749788672866,1077.0
4,0.792332268370607,0.7172812725958062,0.7529411764705882,1383.0
5,0.6605222734254992,0.44238683127572015,0.529882932840419,972.0
6,0.7925373134328358,0.6755725190839694,0.7293956043956044,786.0
7,0.5988023952095808,0.42016806722689076,0.49382716049382713,238.0
8,0.4,0.07692307692307693,0.12903225806451613,52.0
9,1.0,0.058823529411764705,0.1111111111111111,17.0
10,0.0,0.0,0.0,20.0
11,0.2916666666666667,0.13725490196078433,0.18666666666666668,51.0
12,0.2,0.05,0.08,120.0
13,0.0,0.0,0.0,14.0
14,0.3333333333333333,0.2,0.25,10.0
15,0.3,0.07792207792207792,0.12371134020618557,77.0
16,0.30275229357798167,0.08396946564885496,0.13147410358565736,393.0
17,0.3333333333333333,0.164021164021164,0.2198581560283688,189.0
18,0.3333333333333333,0.08695652173913043,0.13793103448275862,23.0
19,0.7159090909090909,0.1791044776119403,0.2865264354747015,1407.0
20,0.5529411764705883,0.03450807635829662,0.06496199032480995,1362.0
21,0.8201530612244898,0.6913978494623656,0.750291715285881,1860.0
22,0.7027027027027027,0.6797385620915033,0.6910299003322259,612.0
23,0.30597014925373134,0.2578616352201258,0.27986348122866894,159.0
24,0.7761904761904762,0.63671875,0.6995708154506438,256.0
25,0.616871704745167,0.4992887624466572,0.5518867924528302,703.0
26,0.7830957230142567,0.6440536013400335,0.7068014705882353,1194.0
27,0.7066831683168316,0.6206521739130435,0.6608796296296297,920.0
28,0.7429667519181585,0.6958083832335329,0.7186147186147186,835.0
29,0.835820895522388,0.7713498622589532,0.8022922636103151,363.0
30,0.7582417582417582,0.375,0.5018181818181818,368.0
31,0.6762917933130699,0.5291319857312723,0.5937291527685123,841.0
32,0.0,0.0,0.0,34.0
33,0.774633653360283,0.7938891765924392,0.7841432225063939,1931.0
34,0.3792134831460674,0.29605263157894735,0.33251231527093594,456.0
35,0.8626506024096385,0.6944713870029098,0.7694787748522299,1031.0
36,0.7358024691358025,0.44345238095238093,0.5533890436397401,672.0
37,0.6431137724550898,0.553038105046344,0.5946843853820598,971.0
38,0.6019417475728155,0.248,0.35127478753541075,250.0
39,0.663003663003663,0.10237556561085973,0.1773640372366487,1768.0
40,0.75,0.11797752808988764,0.20388349514563106,534.0
41,1.0,0.008695652173913044,0.017241379310344827,115.0
42,0.0,0.0,0.0,507.0
43,0.4,0.019417475728155338,0.037037037037037035,103.0
44,0.8,0.5555555555555556,0.6557377049180327,432.0
45,0.8317241379310345,0.32896890343698854,0.47146207974980453,3666.0
46,0.7775665399239544,0.7449908925318761,0.7609302325581395,549.0
47,0.9666666666666667,0.5686274509803921,0.7160493827160493,51.0
48,0.811965811965812,0.7339955849889624,0.7710144927536232,906.0
49,0.0,0.0,0.0,32.0
50,0.6011080332409973,0.35,0.44240570846075433,620.0
51,0.7136986301369863,0.5163528245787908,0.5991949396204715,1009.0
52,0.8333333333333334,0.014044943820224719,0.027624309392265192,356.0
53,0.6140350877192983,0.04666666666666667,0.08674101610904585,1500.0
54,0.625615763546798,0.3813813813813814,0.47388059701492535,333.0
55,0.6614583333333334,0.3649425287356322,0.4703703703703704,348.0
56,0.9056603773584906,0.24806201550387597,0.3894523326572008,774.0
57,0.7101449275362319,0.5025641025641026,0.5885885885885885,195.0
58,0.5918367346938775,0.1829652996845426,0.27951807228915665,951.0
59,0.59375,0.4453125,0.5089285714285714,128.0
60,0.7073170731707317,0.15846994535519127,0.25892857142857145,183.0
61,0.7667731629392971,0.39800995024875624,0.5240174672489083,603.0
62,1.0,0.2777777777777778,0.43478260869565216,36.0
63,0.7857142857142857,0.1056563500533618,0.18626528692380057,937.0
64,1.0,0.04,0.07692307692307693,75.0
65,0.0,0.0,0.0,3.0
66,0.0,0.0,0.0,2.0
67,0.9391523289970626,0.8937699680511182,0.9158993247391037,2504.0
68,0.75,0.07407407407407407,0.1348314606741573,81.0
69,0.6587677725118484,0.16889428918590524,0.2688588007736944,823.0
70,0.0,0.0,0.0,10.0
71,0.0,0.0,0.0,79.0
72,1.0,0.25,0.4,8.0
73,0.0,0.0,0.0,8.0
74,0.755700325732899,0.651685393258427,0.6998491704374057,356.0
75,0.25,0.045454545454545456,0.07692307692307693,22.0
76,0.3333333333333333,0.07142857142857142,0.11764705882352941,28.0
77,1.0,0.09523809523809523,0.17391304347826086,21.0
78,0.9150943396226415,0.6736111111111112,0.776,144.0
79,1.0,0.14285714285714285,0.25,7.0
80,0.0,0.0,0.0,116.0
81,1.0,0.047619047619047616,0.09090909090909091,21.0
82,1.0,0.007462686567164179,0.014814814814814815,402.0
83,0.3333333333333333,0.060240963855421686,0.10204081632653061,249.0
84,0.6,0.1388888888888889,0.22556390977443608,108.0
85,0.0,0.0,0.0,3.0
86,0.5165036674816625,0.3967136150234742,0.4487519915029209,2130.0
87,0.5393555203380876,0.5561002178649237,0.5475998927326361,1836.0
88,1.0,0.04878048780487805,0.09302325581395349,41.0
89,0.0,0.0,0.0,26.0
90,0.0,0.0,0.0,3.0
91,0.0,0.0,0.0,107.0
92,1.0,0.024390243902439025,0.047619047619047616,41.0
93,1.0,0.5,0.6666666666666666,4.0
94,0.0,0.0,0.0,84.0
95,0.0,0.0,0.0,17.0
96,1.0,0.023255813953488372,0.045454545454545456,43.0
97,1.0,0.015151515151515152,0.029850746268656716,66.0
98,0.0,0.0,0.0,20.0
99,0.0,0.0,0.0,119.0
100,0.75,0.8333333333333334,0.7894736842105263,18.0
101,1.0,1.0,1.0,1.0
102,0.6666666666666666,0.8181818181818182,0.7346938775510204,110.0
103,0.7647058823529411,0.7647058823529411,0.7647058823529411,17.0
104,0.6777777777777778,0.9242424242424242,0.782051282051282,66.0
105,0.5,0.8235294117647058,0.6222222222222222,34.0
106,0.8333333333333334,0.8333333333333334,0.8333333333333334,18.0
107,0.8,0.6666666666666666,0.7272727272727273,6.0
108,0.7727272727272727,0.7391304347826086,0.7555555555555555,23.0
109,0.8947368421052632,1.0,0.9444444444444444,17.0
110,0.5681818181818182,0.8333333333333334,0.6756756756756757,60.0
111,0.6190476190476191,0.9285714285714286,0.7428571428571429,14.0
112,0.8064516129032258,0.9433962264150944,0.8695652173913043,53.0
113,0.9354838709677419,0.8055555555555556,0.8656716417910447,36.0
114,0.4880174291938998,0.896,0.6318758815232722,250.0
115,0.42337164750957856,0.8565891472868217,0.5666666666666667,516.0
116,0.6,0.75,0.6666666666666666,4.0
117,0.5652173913043478,0.7222222222222222,0.6341463414634146,18.0
118,1.0,1.0,1.0,1.0
119,0.5,0.7142857142857143,0.5882352941176471,7.0
120,0.4,0.9565217391304348,0.5641025641025641,23.0
121,1.0,0.75,0.8571428571428571,8.0
122,0.6872246696035242,0.9122807017543859,0.7839195979899497,171.0
123,0.8666666666666667,0.7878787878787878,0.8253968253968254,33.0
124,0.6271186440677966,0.7551020408163265,0.6851851851851852,49.0
125,0.7884615384615384,0.9389312977099237,0.8571428571428571,262.0
126,0.75,0.8,0.7741935483870968,15.0
127,1.0,0.6,0.75,5.0
128,1.0,0.6666666666666666,0.8,12.0
129,0.8695652173913043,0.7407407407407407,0.8,27.0
130,1.0,1.0,1.0,3.0
131,1.0,0.8095238095238095,0.8947368421052632,21.0
132,0.6470588235294118,0.9016393442622951,0.7534246575342466,61.0
133,1.0,0.7777777777777778,0.875,9.0
134,1.0,0.5,0.6666666666666666,10.0
135,1.0,0.7777777777777778,0.875,9.0
136,1.0,0.6666666666666666,0.8,12.0
137,1.0,0.8888888888888888,0.9411764705882353,9.0
138,0.6666666666666666,0.8461538461538461,0.7457627118644068,26.0
139,1.0,1.0,1.0,2.0
140,0.5357142857142857,0.7894736842105263,0.6382978723404256,19.0
141,0.8,1.0,0.8888888888888888,8.0
142,0.8105263157894737,0.8953488372093024,0.850828729281768,86.0
143,0.6071428571428571,0.8947368421052632,0.723404255319149,38.0
144,0.23820224719101124,0.8412698412698413,0.3712784588441331,126.0
145,0.45145631067961167,0.9207920792079208,0.6058631921824105,101.0
146,0.7910447761194029,0.828125,0.8091603053435115,64.0
147,0.5891472868217055,0.8941176470588236,0.7102803738317757,85.0
148,0.7894736842105263,0.9090909090909091,0.8450704225352113,33.0
149,0.6923076923076923,0.75,0.72,12.0
150,0.6491228070175439,0.8043478260869565,0.7184466019417476,46.0
151,0.6666666666666666,1.0,0.8,12.0
152,0.7317073170731707,0.8823529411764706,0.8,34.0
153,1.0,0.75,0.8571428571428571,4.0
154,0.9559748427672956,0.9743589743589743,0.9650793650793651,156.0
155,0.91324200913242,0.970873786407767,0.9411764705882353,618.0
156,1.0,0.9444444444444444,0.9714285714285714,18.0
157,0.9595959595959596,0.9895833333333334,0.9743589743589743,192.0
158,0.6305418719211823,0.9481481481481482,0.757396449704142,135.0
159,0.9464285714285714,0.9298245614035088,0.9380530973451328,114.0
160,0.9653679653679653,0.9369747899159664,0.9509594882729211,476.0
161,1.0,1.0,1.0,18.0
162,0.632183908045977,0.7857142857142857,0.7006369426751592,70.0
163,0.9508196721311475,0.8923076923076924,0.9206349206349206,65.0
164,0.9857244825124911,0.9899641577060931,0.9878397711015737,1395.0
165,1.0,1.0,1.0,36.0
166,1.0,1.0,1.0,21.0
167,0.9707927677329624,0.9775910364145658,0.9741800418702024,714.0
168,1.0,1.0,1.0,4.0
169,0.9,0.8181818181818182,0.8571428571428571,11.0
170,1.0,1.0,1.0,3.0
171,1.0,1.0,1.0,21.0
172,1.0,0.9,0.9473684210526315,30.0
173,1.0,1.0,1.0,13.0
174,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0
175,1.0,1.0,1.0,11.0
176,1.0,1.0,1.0,6.0
177,0.9318181818181818,0.9318181818181818,0.9318181818181818,44.0
178,0.9494949494949495,0.9791666666666666,0.9641025641025641,96.0
179,0.9148936170212766,0.9347826086956522,0.9247311827956989,46.0
180,0.5384615384615384,0.5833333333333334,0.56,12.0
181,0.8148148148148148,0.8354430379746836,0.825,79.0
182,0.88,0.8627450980392157,0.8712871287128713,51.0
183,0.6764705882352942,0.9317697228144989,0.7838565022421524,469.0
184,1.0,1.0,1.0,1.0
185,1.0,0.9285714285714286,0.9629629629629629,14.0
186,0.9230769230769231,0.75,0.8275862068965517,16.0
187,0.5705521472392638,0.8773584905660378,0.6914498141263941,106.0
188,0.9285714285714286,0.896551724137931,0.9122807017543859,29.0
189,0.9523809523809523,0.6451612903225806,0.7692307692307693,31.0
190,0.9210526315789473,0.9459459459459459,0.9333333333333333,37.0
191,0.85,0.7391304347826086,0.7906976744186046,23.0
192,0.7413793103448276,0.8775510204081632,0.8037383177570093,49.0
193,1.0,0.75,0.8571428571428571,4.0
194,0.9166666666666666,0.7333333333333333,0.8148148148148148,30.0
195,0.7966101694915254,0.9276315789473685,0.8571428571428571,152.0
196,0.9206349206349206,1.0,0.9586776859504132,58.0
197,0.9035087719298246,0.911504424778761,0.9074889867841409,113.0
198,0.7142857142857143,0.9090909090909091,0.8,22.0
199,0.8378378378378378,0.8611111111111112,0.8493150684931506,36.0
200,0.6666666666666666,0.8,0.7272727272727273,5.0
201,1.0,0.8928571428571429,0.9433962264150944,28.0
202,0.9230769230769231,1.0,0.96,12.0
